"controller","condition","item","reading_time","NA","subject","group_G","ambiguity_G","ambiguity","group"
"DashedSentence","exp1-4","24",3114,"False","Non-Native 9","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","1",6540,"False","Non-Native 9","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","14",4747,"False","Non-Native 9","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","4",2712,"False","Non-Native 9","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","3",19502,"False","Non-Native 10","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","18",18748,"False","Non-Native 10","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","9",10248,"False","Non-Native 10","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","23",17537,"False","Non-Native 10","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","5",5410,"False","Non-Native 10","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","16",6303,"False","Non-Native 10","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","7",8040,"False","Non-Native 10","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","4",7049,"False","Non-Native 10","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","21",9835,"False","Non-Native 10","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","6",6877,"False","Non-Native 10","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","11",18977,"False","Non-Native 10","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","14",15069,"False","Non-Native 10","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","2",6735,"False","Non-Native 10","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","22",8460,"False","Non-Native 10","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","17",7452,"False","Non-Native 10","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","24",5422,"False","Non-Native 10","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","19",7595,"False","Non-Native 10","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","8",5302,"False","Non-Native 10","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","1",5045,"False","Non-Native 10","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","10",5269,"False","Non-Native 10","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","13",6529,"False","Non-Native 10","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","20",3165,"False","Non-Native 10","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","15",15553,"False","Non-Native 10","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","12",5267,"False","Non-Native 10","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","21",8752,"False","Non-Native 11","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","18",4051,"False","Non-Native 11","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","20",2981,"False","Non-Native 11","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","9",5560,"False","Non-Native 11","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","16",3364,"False","Non-Native 11","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","8",2632,"False","Non-Native 11","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","4",5950,"False","Non-Native 11","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","10",2961,"False","Non-Native 11","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","17",5757,"False","Non-Native 11","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","3",7666,"False","Non-Native 11","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","12",3156,"False","Non-Native 11","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","24",2564,"False","Non-Native 11","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","7",10555,"False","Non-Native 11","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","1",7411,"False","Non-Native 11","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","13",5740,"False","Non-Native 11","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","23",5615,"False","Non-Native 11","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","2",3542,"False","Non-Native 11","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","6",5665,"False","Non-Native 11","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","15",6960,"False","Non-Native 11","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","14",7347,"False","Non-Native 11","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","22",8704,"False","Non-Native 11","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","5",5056,"False","Non-Native 11","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","11",8525,"False","Non-Native 11","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","19",4948,"False","Non-Native 11","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","15",4544,"False","Non-Native 12","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","1",4387,"False","Non-Native 12","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","3",6126,"False","Non-Native 12","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","4",6278,"False","Non-Native 12","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","11",5207,"False","Non-Native 12","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","24",5207,"False","Non-Native 12","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","9",3791,"False","Non-Native 12","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","10",14405,"False","Non-Native 12","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","16",6052,"False","Non-Native 12","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","8",4872,"False","Non-Native 12","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","22",3546,"False","Non-Native 12","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","6",3158,"False","Non-Native 12","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","7",11635,"False","Non-Native 12","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","18",8103,"False","Non-Native 12","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","5",2260,"False","Non-Native 12","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","2",9883,"False","Non-Native 12","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","23",3513,"False","Non-Native 12","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","21",3648,"False","Non-Native 12","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","20",6974,"False","Non-Native 12","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","19",4008,"False","Non-Native 12","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","13",7949,"False","Non-Native 12","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","17",3342,"False","Non-Native 12","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","14",11363,"False","Non-Native 12","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","12",17978,"False","Non-Native 12","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","10",3432,"False","Non-Native 13","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","17",5851,"False","Non-Native 13","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","21",5459,"False","Non-Native 13","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","18",3240,"False","Non-Native 13","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","11",4743,"False","Non-Native 13","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","4",1675,"False","Non-Native 13","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","23",3850,"False","Non-Native 13","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","22",3612,"False","Non-Native 13","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","24",2074,"False","Non-Native 13","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","5",2392,"False","Non-Native 13","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","8",3703,"False","Non-Native 13","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","6",2146,"False","Non-Native 13","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","20",2310,"False","Non-Native 13","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","13",2616,"False","Non-Native 13","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","3",3244,"False","Non-Native 13","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","7",2522,"False","Non-Native 13","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","16",1945,"False","Non-Native 13","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","15",2274,"False","Non-Native 13","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","1",7228,"False","Non-Native 13","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","12",2377,"False","Non-Native 13","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","19",4377,"False","Non-Native 13","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","2",1991,"False","Non-Native 13","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","9",1959,"False","Non-Native 13","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","14",3545,"False","Non-Native 13","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","21",5628,"False","Non-Native 14","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","16",10240,"False","Non-Native 14","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","22",11745,"False","Non-Native 14","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","4",7860,"False","Non-Native 14","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","11",5119,"False","Non-Native 14","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","9",4148,"False","Non-Native 14","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","19",5714,"False","Non-Native 14","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","1",4232,"False","Non-Native 14","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","24",5682,"False","Non-Native 14","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","7",4358,"False","Non-Native 14","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","12",2908,"False","Non-Native 14","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","23",5154,"False","Non-Native 14","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","2",11211,"False","Non-Native 14","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","14",3820,"False","Non-Native 14","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","10",6754,"False","Non-Native 14","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","15",10237,"False","Non-Native 14","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","13",9300,"False","Non-Native 14","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","5",5882,"False","Non-Native 14","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","20",5974,"False","Non-Native 14","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","18",4242,"False","Non-Native 14","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","8",2857,"False","Non-Native 14","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","6",2948,"False","Non-Native 14","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","3",7935,"False","Non-Native 14","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","17",3678,"False","Non-Native 14","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","5",6938,"False","Non-Native 15","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","20",4683,"False","Non-Native 15","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","6",12804,"False","Non-Native 15","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","24",4975,"False","Non-Native 15","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","10",4199,"False","Non-Native 15","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","8",8483,"False","Non-Native 15","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","7",13719,"False","Non-Native 15","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","3",10774,"False","Non-Native 15","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","1",7103,"False","Non-Native 15","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","2",7552,"False","Non-Native 15","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","21",6317,"False","Non-Native 15","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","23",7114,"False","Non-Native 15","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","16",8496,"False","Non-Native 15","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","11",6378,"False","Non-Native 15","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","12",7242,"False","Non-Native 15","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","18",5277,"False","Non-Native 15","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","4",4154,"False","Non-Native 15","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","19",6294,"False","Non-Native 15","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","13",7491,"False","Non-Native 15","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","9",5137,"False","Non-Native 15","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","17",5842,"False","Non-Native 15","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","15",4857,"False","Non-Native 15","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","22",7127,"False","Non-Native 15","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","14",5210,"False","Non-Native 15","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","21",7299,"False","Non-Native 16","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","7",7159,"False","Non-Native 16","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","6",5875,"False","Non-Native 16","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","18",6298,"False","Non-Native 16","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","12",8911,"False","Non-Native 16","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","9",4115,"False","Non-Native 16","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","23",8845,"False","Non-Native 16","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","11",3565,"False","Non-Native 16","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","2",4361,"False","Non-Native 16","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","4",3396,"False","Non-Native 16","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","1",2742,"False","Non-Native 16","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","17",2935,"False","Non-Native 16","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","10",3267,"False","Non-Native 16","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","8",4336,"False","Non-Native 16","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","16",7001,"False","Non-Native 16","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","15",3633,"False","Non-Native 16","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","24",3922,"False","Non-Native 16","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","3",6261,"False","Non-Native 16","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","14",5914,"False","Non-Native 16","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","22",6734,"False","Non-Native 16","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","19",6400,"False","Non-Native 16","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","5",4210,"False","Non-Native 16","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","20",4612,"False","Non-Native 16","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","13",2911,"False","Non-Native 16","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","1",4099,"False","Non-Native 17","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","13",4515,"False","Non-Native 17","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","20",5552,"False","Non-Native 17","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","8",3525,"False","Non-Native 17","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","7",4088,"False","Non-Native 17","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","17",4033,"False","Non-Native 17","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","12",3751,"False","Non-Native 17","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","11",4691,"False","Non-Native 17","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","15",4015,"False","Non-Native 17","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","18",2907,"False","Non-Native 17","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","24",3665,"False","Non-Native 17","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","23",3204,"False","Non-Native 17","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","4",3901,"False","Non-Native 17","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","19",3412,"False","Non-Native 17","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","16",4727,"False","Non-Native 17","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","21",4286,"False","Non-Native 17","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","3",5780,"False","Non-Native 17","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","22",3827,"False","Non-Native 17","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","5",3123,"False","Non-Native 17","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","10",4565,"False","Non-Native 17","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","9",3444,"False","Non-Native 17","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","6",2280,"False","Non-Native 17","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","14",4491,"False","Non-Native 17","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","2",2437,"False","Non-Native 17","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","16",4641,"False","Non-Native 18","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","15",3098,"False","Non-Native 18","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","14",6972,"False","Non-Native 18","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","13",4475,"False","Non-Native 18","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","4",3943,"False","Non-Native 18","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","8",5529,"False","Non-Native 18","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","7",3684,"False","Non-Native 18","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","17",2724,"False","Non-Native 18","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","10",7193,"False","Non-Native 18","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","18",2974,"False","Non-Native 18","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","3",3493,"False","Non-Native 18","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","11",4163,"False","Non-Native 18","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","1",2035,"False","Non-Native 18","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","23",7226,"False","Non-Native 18","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","24",1903,"False","Non-Native 18","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","5",3801,"False","Non-Native 18","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","2",2191,"False","Non-Native 18","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","21",3013,"False","Non-Native 18","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","19",9353,"False","Non-Native 18","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","12",4385,"False","Non-Native 18","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","6",2722,"False","Non-Native 18","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","22",7138,"False","Non-Native 18","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","9",3188,"False","Non-Native 18","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","14",11989,"False","Non-Native 19","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","7",13978,"False","Non-Native 19","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","2",5403,"False","Non-Native 19","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","21",11335,"False","Non-Native 19","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","20",6549,"False","Non-Native 19","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","8",3598,"False","Non-Native 19","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","4",2382,"False","Non-Native 19","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","15",7589,"False","Non-Native 19","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","3",5491,"False","Non-Native 19","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","11",4170,"False","Non-Native 19","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","9",11588,"False","Non-Native 19","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","6",2308,"False","Non-Native 19","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","19",5402,"False","Non-Native 19","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","17",23475,"False","Non-Native 19","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","1",4438,"False","Non-Native 19","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","5",5033,"False","Non-Native 19","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","22",5652,"False","Non-Native 19","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","12",3024,"False","Non-Native 19","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","16",6473,"False","Non-Native 19","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","10",5851,"False","Non-Native 19","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","24",4523,"False","Non-Native 19","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","13",6542,"False","Non-Native 19","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","18",2247,"False","Non-Native 19","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","23",5497,"False","Non-Native 19","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","12",4943,"False","Non-Native 20","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","10",4483,"False","Non-Native 20","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","3",8449,"False","Non-Native 20","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","22",4543,"False","Non-Native 20","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","13",4624,"False","Non-Native 20","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","5",5022,"False","Non-Native 20","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","23",3645,"False","Non-Native 20","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","17",4913,"False","Non-Native 20","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","19",3148,"False","Non-Native 20","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","18",4423,"False","Non-Native 20","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","11",4455,"False","Non-Native 20","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","16",4145,"False","Non-Native 20","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","7",4841,"False","Non-Native 20","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","4",2980,"False","Non-Native 20","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","6",3237,"False","Non-Native 20","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","8",3602,"False","Non-Native 20","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","1",2624,"False","Non-Native 20","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","20",4086,"False","Non-Native 20","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","9",3461,"False","Non-Native 20","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-1","2",2744,"False","Non-Native 20","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","14",6413,"False","Non-Native 20","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-4","21",3142,"False","Non-Native 20","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-2","15",3082,"False","Non-Native 20","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-3","24",3796,"False","Non-Native 20","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-1","13",5227,"False","Non-Native 21","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-3","19",3063,"False","Non-Native 21","Non-Native","Ambiguous",0.5,0.5
"DashedSentence","exp1-2","10",3624,"False","Non-Native 21","Non-Native","Unambiguous",-0.5,0.5
"DashedSentence","exp1-4","20",2947,"False","Non-Native 21","Non-Native","Unambiguous",-0.5,0.5
